The Bayesian Case Model: A Generative Approach for Case-Based Reasoning and Prototype Classification,"Been Kim, Cynthia Rudin, Julie A. Shah",https://proceedings.neurips.cc/paper/2014/hash/390e982518a50e280d8e2b535462ec1f-Abstract.html
Advances in Learning Bayesian Networks of Bounded Treewidth,"Siqi Nie, Denis D. Maua, Cassio P. de Campos, Qiang Ji",https://proceedings.neurips.cc/paper/2014/hash/3948ead63a9f2944218de038d8934305-Abstract.html
Learning From Weakly Supervised Data by The Expectation Loss SVM (e-SVM) algorithm,"Jun Zhu, Junhua Mao, Alan L. Yuille",https://proceedings.neurips.cc/paper/2014/hash/3a066bda8c96b9478bb0512f0a43028c-Abstract.html
On the Computational Efficiency of Training Neural Networks,"Roi Livni, Shai Shalev-Shwartz, Ohad Shamir",https://proceedings.neurips.cc/paper/2014/hash/3a0772443a0739141292a5429b952fe6-Abstract.html
Scaling-up Importance Sampling for Markov Logic Networks,"Deepak Venugopal, Vibhav G. Gogate",https://proceedings.neurips.cc/paper/2014/hash/3a20f62a0af1aa152670bab3c602feed-Abstract.html
Unsupervised Transcription of Piano Music,"Taylor Berg-Kirkpatrick, Jacob Andreas, Dan Klein",https://proceedings.neurips.cc/paper/2014/hash/3b5dca501ee1e6d8cd7b905f4e1bf723-Abstract.html
Multi-Scale Spectral Decomposition of Massive Graphs,"Si Si, Donghyuk Shin, Inderjit S. Dhillon, Beresford N. Parlett",https://proceedings.neurips.cc/paper/2014/hash/3bbfdde8842a5c44a0323518eec97cbe-Abstract.html
Dimensionality Reduction with Subspace Structure Preservation,"Devansh Arpit, Ifeoma Nwogu, Venu Govindaraju",https://proceedings.neurips.cc/paper/2014/hash/3cf166c6b73f030b4f67eeaeba301103-Abstract.html
Ranking via Robust Binary Classification,"Hyokun Yun, Parameswaran Raman, S. Vishwanathan",https://proceedings.neurips.cc/paper/2014/hash/3d779cae2d46cf6a8a99a35ba4167977-Abstract.html
Learning the Learning Rate for Prediction with Expert Advice,"Wouter M. Koolen, Tim van Erven, Peter Grünwald",https://proceedings.neurips.cc/paper/2014/hash/3f67fd97162d20e6fe27748b5b372509-Abstract.html
